volume_weight,frictional_angle,cohesion,DJ_1,DJ_2,DJ_4,DJ_3,ZZJL,ZXZ_YL_1,ZXZ_YL_2,KWC_YL_1,KWC_YL_2,NJB_SZ_11,NJB_SZ_21,YG_A_2,YG_B_2,YG_C_2,YG_D_2,YG_E_2,YG_F_2,DX_DS_2
23.23389753,49.01892345,49.53339433,84591.04403,11.21456604,12811.16679,1.211939623,34.86666667,4.00709434,4.095592453,3.273909434,3.249403774,69.18415094,89.08,90.1690566,122.5524528,134.5886792,184.8256604,149.8716981,129.5773585,-2.266666667
23.20246951,48.82708841,49.32972561,84864.84099,11.824947,12879.15724,1.126911661,38.27333333,3.952204947,4.096318021,3.143893993,3.11955477,73.12720848,89.41272085,91.92508834,115.2805654,130.3590106,186.0565371,152.0734982,138.6530035,-3.0
23.17142204,48.64063405,49.13214449,86372.54789,10.35051086,11851.99644,1.118659004,38.09333333,3.999929757,4.096871009,3.266085568,3.242330779,83.63409962,90.99042146,84.97956577,125.2899106,135.3039591,197.4533844,151.1673052,134.8761175,-20.93333333
23.1388635,48.442078,48.92184644,76584.21128,12.28029979,9505.463648,1.13143469,38.98666667,3.173426124,3.286552463,3.351727338,3.329321913,62.04354033,92.12847966,60.76374019,88.68522484,132.9578872,182.9921485,146.385439,118.5695931,-27.33333333
23.10822794,48.25815938,48.73030626,75195.54235,11.76010401,8868.034175,1.230965825,39.26666667,3.215163447,3.308417533,3.346173848,3.324383358,57.51114413,93.87369985,48.50520059,89.20356612,151.0950966,171.9093611,153.0163447,100.7979198,-38.66666667
23.0764885,48.06500685,48.52581087,76663.10105,11.03804878,8764.216028,1.228,36.3,3.196445993,3.3031777,3.347679443,3.325825784,59.5261324,93.30522648,40.37351916,66.98118467,158.1198606,186.9156794,179.0675958,89.65296167,-36.4
23.04627684,47.88387392,48.33455155,75821.28187,11.2973796,7936.111898,1.211586402,38.48,3.191706799,3.297811615,3.347322946,3.325007082,57.49716714,94.02407932,40.36968839,67.74362606,162.6529745,180.898017,172.0524079,90.03399433,-35.26666667
23.01596895,47.6998021,48.14142183,83445.84993,11.41314741,11312.87185,1.10747676,36.78,3.846706507,3.931952191,3.053824701,3.029183267,72.52257636,88.76361222,82.25498008,94.18459495,161.3837981,184.2934927,164.7782205,103.1792829,-25.0
22.98263054,47.49893439,47.93164865,82110.63941,12.12634521,11725.45772,1.130090846,37.943333335000005,3.868791055,3.938902865,3.038043326,3.013291405,70.37316562,88.92872117,91.79175402,94.70440252,158.7127883,179.0356394,149.9091544,104.185884,-23.0
22.95111077,47.30601035,47.72458917,81975.28127,10.85122435,12026.13722,1.159457313,39.10666667,3.881191264,3.944295169,3.054698875,3.030264725,74.53805427,89.37921906,91.10655195,101.6280609,145.4652548,182.8074123,157.1303772,99.69953673,-24.0
22.91869202,47.10763498,47.5130038,83009.07821,10.33519553,13015.54004,1.220209497,34.46666667,3.853589385,3.921438547,3.010481844,2.985544693,68.89804469,90.35614525,96.94972067,104.6955307,142.0446927,179.7360335,160.2821229,105.1913408,-29.0
22.88895985,46.93023114,47.32694647,82858.09807,11.68937593,13595.69837,1.233387816,35.39333333,3.853491828,3.916419019,2.987087667,2.962473997,69.12407132,90.93759287,88.69687964,104.3268945,152.7414562,189.1292719,147.7890045,104.6478455,-19.73333333
22.85874126,46.74670112,47.13438735,81726.20316,9.986218375,12934.15446,1.223195739,36.62666667,3.863834887,3.918142477,2.954753662,2.929966711,69.0,91.3608522,86.5379494,100.6391478,157.3968043,184.4327563,142.3368842,104.9613848,-18.33333333
22.825247,46.54435325,46.92080863,84000.10576,9.074405077,12789.84135,1.200243258,40.0,3.866398731,3.934331042,3.053416182,3.028995241,77.60232681,89.60338445,97.8265468,103.7694342,155.9936542,189.4373347,141.315706,110.2316235,-22.13333333
22.79404346,46.35388239,46.7185838,84216.20406,8.722270982,12067.76742,1.212627537,39.25333333,3.900789907,3.975359298,3.054547449,3.029566648,77.22216127,89.56171146,94.39495337,109.6993966,148.2622052,185.6588042,150.7174986,113.6368623,-24.93333333
22.76445289,46.17665653,46.5325228,85136.21002,9.132347616,12733.29511,1.22076041,38.15333333,3.921056126,3.987181654,3.005920338,2.98047073,70.24924562,89.54616777,94.52383826,104.5238383,144.4140012,193.5968618,155.8660229,117.5365118,-25.33333333
22.73291831,45.98542363,46.33024598,85161.04311,8.154018095,10739.14316,1.240926024,38.21333333,3.932778073,3.986742948,3.00892496,2.9836562,69.34805748,88.89036722,81.42522618,107.1474188,140.465141,203.9872272,153.5508249,126.3693454,-15.06666667
22.7018676,45.7973884,46.13407227,85336.45906,10.51182645,12364.24073,1.28890133,37.55333333,3.94073478,3.99030091,3.027053884,3.001560532,68.03638908,90.44786564,82.37088873,112.9811057,147.4975507,193.8250525,144.8327502,140.9349195,-17.6
22.66907545,45.59846668,45.9239411,85449.78877,10.66475558,12748.47314,1.131768256,38.31333333,3.940838865,3.992806276,3.037779119,3.013083887,75.82317441,90.6071213,97.46409173,118.5322873,141.4061557,180.5262523,140.6131563,142.4936632,-14.0
22.6379572,45.40851419,45.72226438,83896.48148,10.99012346,11766.2037,1.148617284,39.63333333,3.907802469,3.985876543,3.023746914,2.999154321,63.78888889,85.4345679,97.37901235,121.0098765,139.282716,179.9925926,136.9111111,130.682716,-17.46666667
22.63499241,45.37977238,45.6370258,84717.31815,10.75951444,12077.27493,1.190393701,37.93333333,3.934527559,3.985406824,3.047434383,3.023484252,69.92322835,89.02821522,101.3950131,127.6430446,131.1023622,176.835958,141.8713911,135.9566929,-18.0
22.65899848,45.50881639,45.67329287,83247.95597,11.80872642,11939.34636,1.240062893,36.5,3.943569182,3.993349057,3.07490566,3.049937107,65.55974843,89.2759434,118.6242138,92.76257862,134.0062893,180.6839623,152.3710692,111.1415094,-16.66666667
22.68055851,45.61657308,45.68067992,85459.76599,11.10198151,12565.65484,1.222007926,38.8,3.942252312,3.988606341,3.082252312,3.057265522,68.01519155,90.70541612,105.2734478,140.5667107,140.8837517,192.1479524,128.8982827,111.5099075,-16.0
22.70430825,45.73985133,45.70813107,82309.04215,11.58275862,12243.69604,1.224858238,28.98,3.92456705,3.971632184,3.038229885,3.013701149,68.5164751,90.37931034,80.651341,134.8199234,132.2467433,192.9716475,127.2490421,124.5578544,-25.33333333
22.72577758,45.84850554,45.71567289,79861.68966,12.73131034,12295.03103,1.146055172,38.72666667,3.854255172,3.918241379,2.989296552,2.964337931,66.79172414,88.43724138,77.32137931,117.6965517,131.4565517,186.2027586,130.9006897,122.9186207,-36.73333333
22.75038689,45.97663481,45.74510696,79702.91869,12.07567755,12721.4253,1.142140375,33.13333333,3.845253648,3.90505212,2.994232106,2.969881862,69.7248089,89.10701876,73.18137596,112.5837387,122.2779708,206.3015983,136.8200139,110.504517,-27.73333333
22.77292868,46.09279211,45.76691958,79473.06326,11.97484009,11890.89035,1.148073916,35.4,3.843752665,3.902288557,2.964754797,2.939061834,66.46268657,87.38095238,78.12366738,109.8521677,122.3837953,203.4868515,130.4705046,115.8877043,-20.26666667
22.79557106,46.20838768,45.78006977,79370.18727,11.37445693,11368.33708,1.226382022,37.38666667,3.843250936,3.895902622,2.93893633,2.91447191,68.81573034,90.73183521,83.37228464,107.4382022,137.17603,188.5932584,130.9198502,110.2157303,-21.8
22.81817354,46.325,45.79884709,79607.09624,11.8026831,12153.7371,1.209528644,38.4,3.858513416,3.908948513,2.982371284,2.957461929,68.23785352,90.81580856,85.76649746,101.6693256,147.728789,179.5228426,137.9042785,105.0007252,-8.066666667
22.8416199,46.44833915,45.83103291,80223.25912,11.67776184,12367.31088,1.200373027,38.02666667,3.874418938,3.927955524,2.998687231,2.973737446,68.49067432,91.4045911,95.43185079,89.2338594,140.338594,179.3974175,150.9956958,105.1621234,-13.06666667
22.86474515,46.56407767,45.8439017,80718.37398,11.9563932,12789.95787,1.145232816,35.33333333,3.834368071,3.895506282,2.946311899,2.921899483,68.61419069,89.48484848,94.68736142,104.6533629,139.3185514,178.5646711,147.0007391,103.556541,-20.93333333
22.88881639,46.69359636,45.88194234,81681.74037,11.96276748,13249.20169,1.155378031,29.71333333,3.877054208,3.927282454,2.990784593,2.965256776,71.57489301,90.98145506,90.42796006,105.8559201,139.3152639,190.0713267,147.6975749,103.3552068,-13.33333333
22.91091902,46.8044131,45.89020322,76131.20617,12.12924264,8822.289621,1.161065919,37.63333333,3.245981767,3.287145863,3.332685835,3.308751753,61.78471248,92.55960729,72.50350631,90.96774194,138.6830295,170.7573633,146.4642356,104.6255259,-20.93333333
22.93293904,46.91580224,45.90279042,76591.13333,11.3916,7734.92,1.236093333,39.43333333,3.24942,3.29206,3.338093333,3.313773333,55.24,95.92266667,71.88933333,87.85333333,141.5946667,172.036,149.5213333,104.6746667,-26.73333333
22.95813989,47.04979518,45.94113185,77956.63082,11.32960573,8265.390681,1.219971326,38.06,3.234724014,3.277620072,3.319727599,3.295433692,61.92401434,96.009319,68.51756272,97.78351254,146.2867384,179.5483871,145.1741935,104.6179211,-30.8
22.98043676,47.16449803,45.95935699,78825.10854,11.40513748,7647.642909,1.218031838,35.64666667,3.245499276,3.288096961,3.335115774,3.311128799,63.84442836,95.9934877,60.56295224,105.9044863,154.4196816,178.2431259,150.2329957,101.2214182,-31.4
23.00335153,47.27846527,45.96830452,79483.92213,11.76964672,8555.010815,1.151290555,37.26,3.246445566,3.290209084,3.329689978,3.30739005,62.24513338,92.95097332,60.4556597,115.1160779,148.8940159,182.2739726,149.221341,102.7815429,-33.26666667
23.02745752,47.40816141,46.00637136,79974.12365,11.66685787,8217.293658,1.135551307,37.3,3.254130019,3.299228808,3.334697259,3.311752709,62.94773741,92.10197578,60.01784576,112.290631,146.5442957,192.8170809,146.9700446,104.2574888,-33.0
23.0493024,47.5192751,46.01941159,80481.19363,11.62841226,8647.43821,1.18086351,37.12,3.271942897,3.313481894,3.349171309,3.325696379,61.04317549,92.21169916,59.6086351,103.454039,150.5376045,211.4303621,147.1935933,90.48189415,-28.86666667
23.07233849,47.6362754,46.03806491,79131.21212,10.56874459,7256.380952,1.214458874,34.58,3.256181818,3.293670996,3.3344329,3.311688312,59.89264069,91.85800866,61.22770563,93.51515152,149.2467532,223.0614719,141.352381,77.77835498,-31.26666667
23.11855951,47.87513268,46.07854435,78385.62368,11.24756871,7752.389006,1.219563073,37.11333333,3.240458069,3.283446089,3.323016209,3.301282593,58.48273432,93.26990839,70.55250176,121.3375617,139.9168428,162.7977449,147.5701198,109.1557435,-24.26666667
23.14175641,47.99529804,46.10511148,80050.88037,11.77913938,8425.595349,1.186548176,37.12666667,3.228129093,3.286155285,3.326342376,3.302422825,57.85500468,93.15341441,74.59307764,115.1431244,147.6520112,178.1496726,152.4153414,93.95696913,-25.06666667
23.35051546,48.90175864,46.00060643,79833.58451,12.06622711,8734.938645,1.165172161,37.93333333,3.245128205,3.30181685,3.344717949,3.31959707,53.82197802,91.46373626,85.27912088,108.9465201,147.2424908,179.4461538,145.970696,91.54285714,-26.2
23.37161691,49.03852099,46.23094408,79640.94388,11.41186224,8914.34949,1.210969388,32.35333333,3.240892857,3.296466837,3.326441327,3.301339286,58.42857143,92.47576531,66.63520408,129.8316327,136.5892857,181.3367347,140.5892857,109.505102,-28.86666667
23.38165152,49.10262121,46.33893939,80331.42556,11.29908708,8235.544944,1.218370787,37.56,3.235196629,3.285407303,3.320365169,3.295533708,55.33146067,94.91853933,63.33286517,128.502809,142.1699438,185.4494382,138.6418539,112.6474719,-30.0
23.39071493,49.15880036,46.43759467,80501.36074,11.99064493,8699.048294,1.211580439,37.58666667,3.232501772,3.283189227,3.323742027,3.298674699,53.71155209,94.17859674,63.19914954,128.3047484,140.0042523,184.1332388,144.2593905,112.5868179,-26.93333333
23.40175678,49.22997123,46.55535363,80334.56985,12.11381215,9552.5809,1.169692186,37.0,3.231033938,3.287853197,3.330955012,3.306156275,55.41910024,93.17600631,77.33228098,99.95422257,151.0560379,191.898974,139.7805841,103.409629,-27.73333333
23.41153497,49.29043294,46.65516197,79825.67204,12.17540323,9053.534946,1.144247312,39.00666667,3.229663978,3.283272849,3.327889785,3.302956989,52.09677419,93.2641129,77.83064516,94.01478495,149.4099462,198.7755376,139.8172043,96.47983871,-27.26666667
23.42220372,49.35972453,46.77205994,79422.08187,11.43950877,8298.831579,1.186933333,36.73333333,3.221459649,3.274350877,3.308014035,3.283017544,60.22175439,93.26105263,69.7122807,96.6722807,153.2463158,194.9880702,134.4421053,106.1361404,-34.8
23.43317191,49.43126513,46.89194915,77691.62234,11.42473404,7684.804965,1.215518617,38.09333333,3.239335106,3.290079787,3.316110372,3.290664894,52.60704787,94.83643617,51.04654255,105.1529255,136.7978723,202.8297872,127.0265957,121.4880319,-33.0
23.44227163,49.48818814,46.99122807,80426.61871,11.12503597,7225.201439,1.22752518,35.41333333,3.134726619,3.296179856,3.243827338,3.219676259,60.07266187,91.40431655,40.96834532,103.8748201,136.6273381,190.9323741,153.5884892,147.9870504,-36.0
23.45216997,49.55223046,47.09677907,78200.91241,11.00097324,6772.63382,1.132457421,37.46,3.275523114,3.402347932,3.360304136,3.337931873,65.13686131,89.27858881,71.82481752,111.9927007,133.540146,189.3163017,129.6046229,112.1909976,-22.73333333
23.46186876,49.61384941,47.20139099,81761.47883,11.13828265,6773.905784,1.1492904,36.43,3.56456768,3.657280859,3.353482409,3.329081694,80.00178891,89.43410853,80.62015504,110.1013715,128.2432916,196.5760286,139.0578414,128.6583184,-25.8
23.47186697,49.67771731,47.30899471,85527.8607,13.40058043,8532.529022,1.226616915,35.4,3.888474295,3.98752073,3.26208126,3.238648425,68.2761194,94.19900498,135.3830846,86.93034826,132.681592,162.9817579,143.6202322,156.5920398,-35.13333333
23.48161076,49.74013297,47.41432457,85180.58252,14.00873786,8524.368932,1.195016181,36.35,3.900679612,4.017346278,3.364401294,3.3397411,57.96440129,88.18446602,140.5631068,122.9838188,130.4401294,163.9029126,127.7993528,131.7475728,-32.0
23.24100137,49.60625859,48.30407571,77128.83966,9.893276802,7723.664446,1.040242277,37.3,3.685487583,3.768352514,2.926347668,2.90136281,77.23924894,84.94912174,87.23682617,80.72440945,145.752877,176.2895215,141.8388855,97.72986069,-15.0
23.23793472,49.4864094,48.28973459,78727.55741,8.672442589,7255.906982,1.066109951,41.41333333,3.687787056,3.799721642,3.002602644,2.977759221,59.53583855,84.64509395,77.67014614,87.82324287,154.0584551,181.5810717,146.89492,97.3375087,-17.86666667
23.23076923,49.23345011,48.24242193,78412.82821,12.77591898,9819.003188,1.094403601,37.66,3.704231058,3.810135034,2.880435109,2.855341335,66.47036759,89.06376594,88.92873218,87.08327082,145.1912978,186.0195049,137.7464366,97.60090023,-24.0
23.22789281,49.11539281,48.23066382,77450.34834,12.61036977,9539.279542,1.201350482,37.62666667,3.708609325,3.730160772,2.822548232,2.797307074,65.37540193,91.26848875,77.95980707,89.96141479,140.9196141,191.1430868,129.6398714,106.5562701,-20.26666667
23.22355894,48.9860076,48.20250951,76530.08726,13.03570681,10008.92147,1.22,39.10666667,3.70826178,3.795968586,2.776010471,2.750439791,69.51832461,94.44921466,80.0,73.63979058,141.7947644,179.652356,130.6031414,121.9518325,-18.66666667
23.22073263,48.86405229,48.18581851,76306.61017,13.01822034,10475.22542,1.226830508,33.96,3.720601695,3.815025424,2.809101695,2.78370339,71.58983051,94.33474576,83.30847458,73.91694915,146.5898305,173.6983051,131.5338983,115.4169492,-16.93333333
23.21778554,48.74346902,48.17223572,75113.46841,13.19940405,10168.65316,1.214946365,39.02,3.718092968,3.859570918,2.814171633,2.788533969,71.51370679,93.89988081,77.81883194,87.72348033,152.1764005,167.7663886,135.3539928,90.76281287,1.666666667
23.21490815,48.62369819,48.15447093,78533.79791,12.51498258,11217.58711,1.183658537,35.84,3.70695122,3.720139373,2.964111498,2.937526132,65.98083624,91.81707317,101.2404181,64.09756098,165.3797909,177.4947735,144.4982578,83.59233449,7.066666667
23.21857749,48.56073703,48.12617531,78052.18801,12.4802269,10762.26904,1.192755267,36.8,3.700664506,3.700437601,2.969416532,2.943517018,63.68557536,91.81928687,131.3452188,46.65640194,161.8962723,174.0226904,138.3322528,74.21231767,6.666666667
23.25498485,48.75698485,48.14893939,79058.28917,12.51218774,11020.21196,1.184859955,37.4,3.704965935,3.713663891,2.937009841,2.911551855,64.07494322,92.47009841,123.7623013,71.04314913,153.6290689,160.8039364,140.2573808,94.999243,3.266666667
23.29138662,48.95062065,48.16863457,73932.9549,13.00927152,11383.91269,1.226754967,37.36666667,3.687105014,3.780293283,2.701267739,2.67474929,70.9422895,95.35477767,73.59697256,94.17407758,141.3131504,164.6168401,133.9659413,95.39640492,6.266666667
23.32756847,49.14607354,48.19276744,75743.11756,12.2671875,8184.415584,1.234166667,39.30666667,3.252938988,3.418110119,3.34734375,3.324702381,57.70014881,96.43080357,73.92857143,78.81696429,157.3065476,165.8571429,141.9434524,99.25,-7.0
23.36285153,49.33383731,48.20607802,75878.91304,12.38978261,8107.817391,1.212782609,35.8,3.242043478,3.232826087,3.341652174,3.321065217,52.37608696,96.6826087,71.75652174,95.05652174,150.1173913,163.7086957,142.7652174,97.96086957,-9.466666667
23.39844434,49.52223229,48.22202084,77681.29614,13.47776866,8373.117309,1.161312551,37.13333333,3.255996719,3.228105004,3.370344545,3.349343724,55.86218212,93.94011485,91.27481542,75.19278097,157.4454471,167.1353568,143.6127974,99.09926169,-12.73333333
23.43552135,49.72357024,48.25079221,78128.73016,14.14063492,9064.365079,1.127333333,37.7,3.24481746,3.298492063,3.369912698,3.349039683,58.98809524,94.01984127,90.83968254,81.04920635,156.284127,174.4174603,139.8555556,95.9047619,-18.4
23.47063169,49.91041761,48.26790291,75753.44288,13.27198748,9540.893696,1.21827856,36.34,3.636596244,3.731666667,2.92428795,2.899319249,68.72535211,94.53912363,88.14241002,67.01877934,154.1971831,175.543036,133.7793427,95.45226917,5.0
23.50601266,50.09966847,48.28285112,75190.22403,13.48167006,9976.221996,1.216822811,32.99333333,3.637443992,3.747668024,2.843095723,2.818014257,65.46232179,94.57433809,87.85539715,67.59470468,151.8472505,169.0081466,130.9735234,103.3767821,-1.0
23.54177804,50.37866046,47.9477399,77193.7037,13.50962963,10183.53704,1.228314815,31.6,3.626416667,3.642861111,2.853462963,2.829194444,65.51944444,92.62962963,97.75,82.88518519,154.7574074,172.2277778,129.7611111,92.24074074,-16.6
23.5107958,50.2459009,47.80075075,76513.98964,11.88321244,9365.440415,1.236062176,33.96666667,3.623305699,3.701948187,2.858,2.832891192,70.17098446,93.45906736,94.82279793,90.33160622,136.3896373,173.7554404,141.3036269,87.33056995,-8.466666667
23.44903197,49.97906348,47.49332133,76148.61215,12.7567892,9054.556139,1.131252813,36.87333333,3.599317329,3.660652663,2.920142536,2.89468117,71.08027007,91.97749437,82.18754689,87.99549887,141.0202551,184.3135784,132.4726182,93.50487622,-10.66666667
23.41964581,49.8569113,47.35749662,74600.0,12.45,7535.0,1.18,36.8,3.6025,3.685,2.8775,2.855,73.75,83.5,78.0,97.0,137.5,180.5,117.5,99.5,-13.5
23.38910728,49.72567142,47.20660165,73690.0074,7.360547742,5763.712873,1.193737972,36.72666667,3.613012583,3.799548483,2.946817172,2.922139156,77.04071058,89.17024426,81.82679497,111.472983,146.1894893,148.0695781,140.0177646,72.35085122,-15.4
23.35907591,49.59881488,47.06375638,72634.27734,8.095800781,6717.607422,1.159824219,37.30666667,3.617949219,3.726152344,2.915126953,2.890292969,73.9453125,88.82617188,74.21875,99.63671875,149.9199219,145.2675781,136.7441406,84.55859375,-21.26666667
23.32873856,49.46911654,46.91570421,79214.6,10.18113333,9129.913333,1.19632,38.88,3.61174,3.850773333,2.923293333,2.89932,70.11333333,92.52333333,72.51733333,95.65866667,165.7173333,166.532,156.8733333,93.27333333,-21.46666667
23.29845577,49.34085457,46.77091454,81793.2713,11.07337151,10132.59127,1.225340014,37.45333333,3.6243665,3.735977094,2.942032928,2.917129563,59.20329277,94.49964209,76.56692913,99.64352183,162.3020759,181.8124553,159.7652112,94.59269864,-9.0
23.26818591,49.2117991,46.62458771,81471.42857,11.83608247,10595.36082,1.218600884,39.46666667,3.608225331,3.751531664,2.947393225,2.922319588,56.97643594,94.04933726,89.62592047,86.75699558,159.3151694,176.4801178,156.8998527,101.7805596,-9.4
23.25052474,49.12074963,46.51649175,81165.45455,12.055311,10382.27751,1.211980861,38.39333333,3.61384689,3.70892823,2.941913876,2.917397129,58.10143541,94.11578947,111.276555,67.53875598,157.6325359,172.3980861,149.2593301,107.1349282,-7.933333333
23.25234668,49.09482681,46.48448043,82650.70093,12.33504673,10957.53505,1.151378505,36.5,3.612675234,3.796109813,2.983528037,2.95760514,61.89485981,91.89135514,98.46028037,93.89252336,149.9205607,162.2056075,149.9135514,134.9135514,-12.4
23.25510571,49.03931624,46.4140051,80144.20664,11.66538745,10796.43727,1.19197048,38.77333333,3.614428044,3.908649446,2.969830258,2.944678967,55.29225092,92.66715867,76.21549815,110.7690037,153.0494465,181.4066421,146.2302583,94.47822878,-2.333333333
23.25837335,49.02388956,46.39405762,78586.45112,10.99876828,10139.03002,1.220508083,37.01333333,3.599792148,3.849561201,2.945026944,2.920654349,56.60508083,94.56581986,91.50269438,65.852194,160.6312548,187.2440339,152.1447267,78.48344881,9.133333333
23.25993397,48.99669868,46.35654262,78393.20313,11.58648438,10358.40234,1.23265625,37.03333333,3.62315625,3.993789062,2.978695313,2.95478125,55.99765625,95.5671875,92.8609375,82.9265625,153.946875,163.009375,144.85625,105.4625,-0.066666667
23.26139298,48.96982888,46.3254278,79681.87549,11.59771474,10476.99238,1.140299448,38.54,3.618368794,3.671662727,3.004862096,2.98106383,65.30260047,93.90858944,93.90228526,89.4499606,145.5933806,181.7163121,140.1481481,105.1505122,-5.066666667
23.26269508,48.94114646,46.28601441,79515.44304,11.42793249,10433.8903,1.140962025,35.94666667,3.601232068,3.735113924,2.978168776,2.954109705,68.94008439,93.42447257,83.73670886,112.0877637,144.8523207,177.7097046,137.2759494,102.8759494,-6.4
23.26452049,48.91517335,46.25393967,81355.02092,11.24246862,10829.16586,1.12637378,37.78,3.608228731,3.68848675,3.007670851,2.989811715,66.0292887,93.53138075,76.64714086,114.3612273,143.8033473,195.1478382,138.0460251,108.623431,-14.0
23.26622616,48.88986334,46.22090404,80769.80934,10.90697674,10803.42814,1.205883092,38.2,3.608504085,3.652998114,2.957259585,2.939302326,60.74732872,94.63796354,66.72155877,115.752357,142.4538026,193.910748,143.4230044,109.3136392,-15.2
23.26778796,48.86178105,46.18486259,82506.29442,10.64507614,10891.41117,1.203837563,34.68,3.599979695,3.646050761,3.053969543,3.033035533,61.80304569,95.95837563,68.84467005,122.9989848,144.4263959,192.4649746,144.8020305,116.8081218,-13.8
23.27005709,48.80189303,46.10802284,82247.1404,11.1450517,11158.48689,1.222437223,38.58,3.609556869,3.667599705,2.948005908,2.923131462,64.59896603,93.04800591,73.52584934,109.351551,151.0915805,189.6927622,149.9807976,109.7592319,-5.8
23.27161959,48.77466947,46.07046274,80289.52082,9.537876884,9969.712371,1.220866834,37.08,3.649535176,3.701212312,2.92995603,2.905427136,74.02638191,92.78015075,90.39949749,84.04522613,153.0276382,176.0389447,149.388191,107.7650754,-4.466666667
23.27344853,48.74864012,46.03831705,81024.12587,11.33552448,11470.53147,1.200027972,40.92,3.634384615,3.693034965,2.93927972,2.915286713,74.76713287,95.95524476,95.47412587,104.5454545,158.793007,166.5370629,141.8223776,103.4965035,-13.8
23.26529447,48.73852163,46.04642428,80175.63601,11.08052838,10815.27397,1.219589041,34.20666667,3.642906067,3.69297456,2.977945205,2.954393346,71.00293542,95.35322896,94.1741683,92.60861057,144.7181996,179.3600783,149.9784736,98.84931507,-18.6
23.25741548,48.7322314,46.05634861,81551.28458,12.23339921,12453.07312,1.133418972,35.24666667,3.604614625,3.658132411,2.964673913,2.941304348,66.86857708,92.07411067,81.66798419,108.7332016,145.5079051,189.8162055,148.7865613,101.2747036,-23.73333333
23.18125188,48.63532952,46.10743304,77345.78422,12.34850408,9852.555839,1.221885766,36.28666667,3.582529465,3.635639166,2.95931097,2.934959202,62.65457842,94.93200363,72.54578422,81.75883953,151.5720762,177.7461469,147.4505893,101.3272892,-11.0
23.175,48.64133052,46.13636364,79113.65714,11.71688,10359.70933,1.214416,34.82666667,3.588304,3.63876,2.987608,2.963432,61.856,94.7912,85.2752,88.7456,151.6864,187.4368,147.0752,86.4912,-16.4
23.16568805,48.6253237,46.13595303,79848.58913,11.64934618,10933.5788,1.174480385,38.22666667,3.605794907,3.653461803,2.975691672,2.950818995,60.81486579,91.59669649,83.16173434,96.95388851,143.1878871,200.2284928,141.6063317,90.84652443,-21.0
23.15660093,48.60933313,46.13352401,80910.09174,11.97882263,11171.34251,1.134464832,31.5,3.606284404,3.67940367,2.976314985,2.952010703,62.11009174,93.23776758,70.68042813,123.4220183,134.3103976,198.1085627,149.6055046,95.79204893,-28.0
23.15056484,48.61807501,46.16056635,82207.68693,11.20104822,11278.56045,1.149615653,39.23333333,3.622110412,3.691160028,3.047959469,3.023612858,56.52969951,94.81621244,67.65897973,106.4821803,138.3074773,218.1104123,147.0957372,104.2907058,-16.6
23.15627439,48.60894626,46.17982588,81563.79801,10.80825036,10762.01754,1.233399716,36.18,3.613044097,3.678072546,2.989943101,2.965938834,68.42958748,95.06685633,76.80654339,101.8221906,135.3598862,208.601707,147.4651494,105.2631579,-18.73333333
23.16809274,48.62082274,46.22438295,79650.42735,10.92892834,10614.12229,1.153412229,36.42666667,3.557501644,3.648067061,2.902011834,2.88,72.91190007,71.98816568,71.87245233,117.7159763,128.957265,204.6587771,139.287311,97.16765286,-15.93333333
23.17794337,48.61737705,46.2466468,79345.25593,11.36323346,10084.74095,1.12815231,39.50666667,3.573895131,3.666329588,2.965081149,2.941610487,72.59051186,72.2627965,72.1835206,111.8289638,136.494382,206.7765293,131.9275905,96.28838951,-18.73333333
23.18837416,48.62164811,46.27765405,77679.12326,11.76920573,9345.117441,1.130091146,37.3,3.585501302,3.68046224,2.877597656,2.853834635,73.56770833,72.13020833,67.65625,103.3710938,131.1289063,195.4752604,140.2460938,102.0013021,-16.66666667
23.19988162,48.63305712,46.32139686,77848.08743,11.13278689,8524.713115,1.220136612,38.58666667,3.583005464,3.679262295,2.88489071,2.860601093,62.94535519,70.64344262,82.55464481,75.13387978,141.9125683,182.4918033,144.1393443,111.3797814,-15.73333333
23.22170975,48.6483255,46.39835488,79785.30281,11.40509601,7635.134991,1.213323486,36.69333333,3.624682422,3.707644018,3.004113737,2.980384047,65.35155096,71.68685377,88.24667651,94.29394387,150.2437223,184.4209749,150.5672083,86.28803545,-19.0
23.23298199,48.65952276,46.44122383,83801.97601,11.97784051,8427.741708,1.180860974,37.22666667,3.763422724,3.847007763,3.107007763,3.084100212,78.54340155,70.99364855,83.20112915,147.2674665,160.1524347,183.3846154,141.8278052,84.58151023,-18.2
23.24240922,48.65836372,46.46565553,83694.37412,12.22658228,8828.241913,1.15419128,31.61333333,3.780485232,3.86218706,3.099753868,3.077053446,80.58649789,73.61884669,83.58087201,131.9648383,158.9451477,181.8888889,145.419128,97.10267229,-22.26666667
23.25180285,48.65178831,46.45827275,84028.39506,11.91072125,9849.668616,1.175906433,36.67333333,3.785380117,3.868674464,3.121617934,3.098947368,82.48927875,74.22417154,77.89083821,93.08382066,172.9707602,198.9356725,154.4717349,96.6705653,-12.66666667
23.24565217,48.45159031,45.88969945,85231.35776,11.04008621,8314.442349,1.229590517,30.2,3.742737069,3.828275862,3.130894397,3.108782328,75.18857759,69.89762931,87.52801724,114.2543103,162.7306034,185.8512931,152.7478448,108.1163793,-26.2
